"CABELLO";"OJOS";"PIEL";"CROMA_CAB";"CROMA_OJOS";"CROMA_PIEL"
"rubio";"miel";"moreno / marron claro";"suave";"brillante";"brillante"
"rubio";"miel";"moreno / marron claro";"brillante";"suave";"suave"
"rubio";"miel";"moreno / marron claro";"brillante";"suave";"brillante"
"rubio";"miel";"moreno / marron claro";"brillante";"brillante";"suave"
"rubio";"miel";"moreno / marron claro";"brillante";"brillante";"brillante"
"rubio ceniza";"gris";"melocoton";"suave";"suave";"suave"
"rubio ceniza";"gris";"melocoton";"suave";"suave";"brillante"
"rubio ceniza";"gris";"melocoton";"suave";"brillante";"suave"
"rubio ceniza";"gris";"melocoton";"suave";"brillante";"brillante"
"rubio ceniza";"gris";"melocoton";"brillante";"suave";"suave"
"rubio ceniza";"gris";"melocoton";"brillante";"suave";"brillante"
"rubio ceniza";"gris";"melocoton";"brillante";"brillante";"suave"
"rubio ceniza";"gris";"melocoton";"brillante";"brillante";"brillante"
"rubio ceniza";"gris";"blanco / palido";"suave";"suave";"suave"
"rubio ceniza";"gris";"blanco / palido";"suave";"suave";"brillante"
"rubio ceniza";"gris";"blanco / palido";"suave";"brillante";"suave"
"rubio ceniza";"gris";"blanco / palido";"suave";"brillante";"brillante"
"rubio ceniza";"gris";"blanco / palido";"brillante";"suave";"suave"
"rubio ceniza";"gris";"blanco / palido";"brillante";"suave";"brillante"
"rubio ceniza";"gris";"blanco / palido";"brillante";"brillante";"suave"
"rubio ceniza";"gris";"blanco / palido";"brillante";"brillante";"brillante"
"rubio ceniza";"gris";"rosada";"suave";"suave";"suave"
"rubio ceniza";"gris";"rosada";"suave";"suave";"brillante"
"rubio ceniza";"gris";"rosada";"suave";"brillante";"suave"
"rubio ceniza";"gris";"rosada";"suave";"brillante";"brillante"
"rubio ceniza";"gris";"rosada";"brillante";"suave";"suave"
"rubio ceniza";"gris";"rosada";"brillante";"suave";"brillante"
"rubio ceniza";"gris";"rosada";"brillante";"brillante";"suave"
"rubio ceniza";"gris";"rosada";"brillante";"brillante";"brillante"
"rubio ceniza";"gris";"negro";"suave";"suave";"suave"
"rubio ceniza";"gris";"negro";"suave";"suave";"brillante"
"rubio ceniza";"gris";"negro";"suave";"brillante";"suave"
"rubio ceniza";"gris";"negro";"suave";"brillante";"brillante"
"rubio ceniza";"gris";"negro";"brillante";"suave";"suave"
"rubio ceniza";"gris";"negro";"brillante";"suave";"brillante"
"rubio ceniza";"gris";"negro";"brillante";"brillante";"suave"
"rubio ceniza";"gris";"negro";"brillante";"brillante";"brillante"
"rubio ceniza";"gris";"amarillento";"suave";"suave";"suave"
"rubio ceniza";"gris";"amarillento";"suave";"suave";"brillante"
"rubio ceniza";"gris";"amarillento";"suave";"brillante";"suave"
"rubio ceniza";"gris";"amarillento";"suave";"brillante";"brillante"
"rubio ceniza";"gris";"amarillento";"brillante";"suave";"suave"
"rubio ceniza";"gris";"amarillento";"brillante";"suave";"brillante"
"rubio ceniza";"gris";"amarillento";"brillante";"brillante";"suave"
"rubio ceniza";"gris";"amarillento";"brillante";"brillante";"brillante"
"rubio ceniza";"gris";"moreno claro / dorado";"suave";"suave";"suave"
"rubio ceniza";"gris";"moreno claro / dorado";"suave";"suave";"brillante"
"rubio ceniza";"gris";"moreno claro / dorado";"suave";"brillante";"suave"
"rubio ceniza";"gris";"moreno claro / dorado";"suave";"brillante";"brillante"
"rubio ceniza";"gris";"moreno claro / dorado";"brillante";"suave";"suave"
"rubio ceniza";"gris";"moreno claro / dorado";"brillante";"suave";"brillante"
"rubio ceniza";"gris";"moreno claro / dorado";"brillante";"brillante";"suave"
"rubio ceniza";"gris";"moreno claro / dorado";"brillante";"brillante";"brillante"
"rubio ceniza";"gris";"moreno / marron claro";"suave";"suave";"suave"
"rubio ceniza";"gris";"moreno / marron claro";"suave";"suave";"brillante"
"rubio ceniza";"gris";"moreno / marron claro";"suave";"brillante";"suave"
"rubio ceniza";"gris";"moreno / marron claro";"suave";"brillante";"brillante"
"rubio ceniza";"gris";"moreno / marron claro";"brillante";"suave";"suave"
"rubio ceniza";"gris";"moreno / marron claro";"brillante";"suave";"brillante"
"rubio ceniza";"gris";"moreno / marron claro";"brillante";"brillante";"suave"
"rubio ceniza";"gris";"moreno / marron claro";"brillante";"brillante";"brillante"
"rubio ceniza";"negro";"melocoton";"suave";"suave";"suave"
"rubio ceniza";"negro";"melocoton";"suave";"suave";"brillante"
"rubio ceniza";"negro";"melocoton";"suave";"brillante";"suave"
"rubio ceniza";"negro";"melocoton";"suave";"brillante";"brillante"
"rubio ceniza";"negro";"melocoton";"brillante";"suave";"suave"
"rubio ceniza";"negro";"melocoton";"brillante";"suave";"brillante"
"rubio ceniza";"negro";"melocoton";"brillante";"brillante";"suave"
"rubio ceniza";"negro";"melocoton";"brillante";"brillante";"brillante"
"rubio ceniza";"negro";"blanco / palido";"suave";"suave";"suave"
"rubio ceniza";"negro";"blanco / palido";"suave";"suave";"brillante"
"rubio ceniza";"negro";"blanco / palido";"suave";"brillante";"suave"
"rubio ceniza";"negro";"blanco / palido";"suave";"brillante";"brillante"
"rubio ceniza";"negro";"blanco / palido";"brillante";"suave";"suave"
"rubio ceniza";"negro";"blanco / palido";"brillante";"suave";"brillante"
"rubio ceniza";"negro";"blanco / palido";"brillante";"brillante";"suave"
"rubio ceniza";"negro";"blanco / palido";"brillante";"brillante";"brillante"
"rubio ceniza";"negro";"rosada";"suave";"suave";"suave"
"rubio ceniza";"negro";"rosada";"suave";"suave";"brillante"
"rubio ceniza";"negro";"rosada";"suave";"brillante";"suave"
"rubio ceniza";"negro";"rosada";"suave";"brillante";"brillante"
"rubio ceniza";"negro";"rosada";"brillante";"suave";"suave"
"rubio ceniza";"negro";"rosada";"brillante";"suave";"brillante"
"rubio ceniza";"negro";"rosada";"brillante";"brillante";"suave"
"rubio ceniza";"negro";"rosada";"brillante";"brillante";"brillante"
"rubio ceniza";"negro";"negro";"suave";"suave";"suave"
"rubio ceniza";"negro";"negro";"suave";"suave";"brillante"
"rubio ceniza";"negro";"negro";"suave";"brillante";"suave"
"rubio ceniza";"negro";"negro";"suave";"brillante";"brillante"
"rubio ceniza";"negro";"negro";"brillante";"suave";"suave"
"rubio ceniza";"negro";"negro";"brillante";"suave";"brillante"
"rubio ceniza";"negro";"negro";"brillante";"brillante";"suave"
"rubio ceniza";"negro";"negro";"brillante";"brillante";"brillante"
"rubio ceniza";"negro";"amarillento";"suave";"suave";"suave"
"rubio ceniza";"negro";"amarillento";"suave";"suave";"brillante"
"rubio ceniza";"negro";"amarillento";"suave";"brillante";"suave"
"rubio ceniza";"negro";"amarillento";"suave";"brillante";"brillante"
"rubio ceniza";"negro";"amarillento";"brillante";"suave";"suave"
"rubio ceniza";"negro";"amarillento";"brillante";"suave";"brillante"
"rubio ceniza";"negro";"amarillento";"brillante";"brillante";"suave"
"rubio ceniza";"negro";"amarillento";"brillante";"brillante";"brillante"
"rubio ceniza";"negro";"moreno claro / dorado";"suave";"suave";"suave"
"rubio ceniza";"negro";"moreno claro / dorado";"suave";"suave";"brillante"
"rubio ceniza";"negro";"moreno claro / dorado";"suave";"brillante";"suave"
"rubio ceniza";"negro";"moreno claro / dorado";"suave";"brillante";"brillante"
"rubio ceniza";"negro";"moreno claro / dorado";"brillante";"suave";"suave"
"rubio ceniza";"negro";"moreno claro / dorado";"brillante";"suave";"brillante"
"rubio ceniza";"negro";"moreno claro / dorado";"brillante";"brillante";"suave"
"rubio ceniza";"negro";"moreno claro / dorado";"brillante";"brillante";"brillante"
"rubio ceniza";"negro";"moreno / marron claro";"suave";"suave";"suave"
"rubio ceniza";"negro";"moreno / marron claro";"suave";"suave";"brillante"
"rubio ceniza";"negro";"moreno / marron claro";"suave";"brillante";"suave"
"rubio ceniza";"negro";"moreno / marron claro";"suave";"brillante";"brillante"
"rubio ceniza";"negro";"moreno / marron claro";"brillante";"suave";"suave"
"rubio ceniza";"negro";"moreno / marron claro";"brillante";"suave";"brillante"
"rubio ceniza";"negro";"moreno / marron claro";"brillante";"brillante";"suave"
"rubio ceniza";"negro";"moreno / marron claro";"brillante";"brillante";"brillante"
"rubio ceniza";"marron oscuro";"melocoton";"suave";"suave";"suave"
"rubio ceniza";"marron oscuro";"melocoton";"suave";"suave";"brillante"
"rubio ceniza";"marron oscuro";"melocoton";"suave";"brillante";"suave"
"rubio ceniza";"marron oscuro";"melocoton";"suave";"brillante";"brillante"
"rubio ceniza";"marron oscuro";"melocoton";"brillante";"suave";"suave"
"rubio ceniza";"marron oscuro";"melocoton";"brillante";"suave";"brillante"
"rubio ceniza";"marron oscuro";"melocoton";"brillante";"brillante";"suave"
"rubio ceniza";"marron oscuro";"melocoton";"brillante";"brillante";"brillante"
"rubio ceniza";"marron oscuro";"blanco / palido";"suave";"suave";"suave"
"rubio ceniza";"marron oscuro";"blanco / palido";"suave";"suave";"brillante"
"rubio ceniza";"marron oscuro";"blanco / palido";"suave";"brillante";"suave"
"rubio ceniza";"marron oscuro";"blanco / palido";"suave";"brillante";"brillante"
"rubio ceniza";"marron oscuro";"blanco / palido";"brillante";"suave";"suave"
"rubio ceniza";"marron oscuro";"blanco / palido";"brillante";"suave";"brillante"
"rubio ceniza";"marron oscuro";"blanco / palido";"brillante";"brillante";"suave"
"rubio ceniza";"marron oscuro";"blanco / palido";"brillante";"brillante";"brillante"
"rubio ceniza";"marron oscuro";"rosada";"suave";"suave";"suave"
"rubio ceniza";"marron oscuro";"rosada";"suave";"suave";"brillante"
"rubio ceniza";"marron oscuro";"rosada";"suave";"brillante";"suave"
"rubio ceniza";"marron oscuro";"rosada";"suave";"brillante";"brillante"
"rubio ceniza";"marron oscuro";"rosada";"brillante";"suave";"suave"
"rubio ceniza";"marron oscuro";"rosada";"brillante";"suave";"brillante"
"rubio ceniza";"marron oscuro";"rosada";"brillante";"brillante";"suave"
"rubio ceniza";"marron oscuro";"rosada";"brillante";"brillante";"brillante"
"rubio ceniza";"marron oscuro";"negro";"suave";"suave";"suave"
"rubio ceniza";"marron oscuro";"negro";"suave";"suave";"brillante"
"rubio ceniza";"marron oscuro";"negro";"suave";"brillante";"suave"
"rubio ceniza";"marron oscuro";"negro";"suave";"brillante";"brillante"
"rubio ceniza";"marron oscuro";"negro";"brillante";"suave";"suave"
"rubio ceniza";"marron oscuro";"negro";"brillante";"suave";"brillante"
"rubio ceniza";"marron oscuro";"negro";"brillante";"brillante";"suave"
"rubio ceniza";"marron oscuro";"negro";"brillante";"brillante";"brillante"
"rubio ceniza";"marron oscuro";"amarillento";"suave";"suave";"suave"
"rubio ceniza";"marron oscuro";"amarillento";"suave";"suave";"brillante"
"rubio ceniza";"marron oscuro";"amarillento";"suave";"brillante";"suave"
"rubio ceniza";"marron oscuro";"amarillento";"suave";"brillante";"brillante"
"rubio ceniza";"marron oscuro";"amarillento";"brillante";"suave";"suave"
"rubio ceniza";"marron oscuro";"amarillento";"brillante";"suave";"brillante"
"rubio ceniza";"marron oscuro";"amarillento";"brillante";"brillante";"suave"
"rubio ceniza";"marron oscuro";"amarillento";"brillante";"brillante";"brillante"
"rubio ceniza";"marron oscuro";"moreno claro / dorado";"suave";"suave";"suave"
"rubio ceniza";"marron oscuro";"moreno claro / dorado";"suave";"suave";"brillante"
"rubio ceniza";"marron oscuro";"moreno claro / dorado";"suave";"brillante";"suave"
"rubio ceniza";"marron oscuro";"moreno claro / dorado";"suave";"brillante";"brillante"
"rubio ceniza";"marron oscuro";"moreno claro / dorado";"brillante";"suave";"suave"
"rubio ceniza";"marron oscuro";"moreno claro / dorado";"brillante";"suave";"brillante"
"rubio ceniza";"marron oscuro";"moreno claro / dorado";"brillante";"brillante";"suave"
"rubio ceniza";"marron oscuro";"moreno claro / dorado";"brillante";"brillante";"brillante"
"rubio ceniza";"marron oscuro";"moreno / marron claro";"suave";"suave";"suave"
"rubio ceniza";"marron oscuro";"moreno / marron claro";"suave";"suave";"brillante"
"rubio ceniza";"marron oscuro";"moreno / marron claro";"suave";"brillante";"suave"
"rubio ceniza";"marron oscuro";"moreno / marron claro";"suave";"brillante";"brillante"
"rubio ceniza";"marron oscuro";"moreno / marron claro";"brillante";"suave";"suave"
"rubio ceniza";"marron oscuro";"moreno / marron claro";"brillante";"suave";"brillante"
"rubio ceniza";"marron oscuro";"moreno / marron claro";"brillante";"brillante";"suave"
"rubio ceniza";"marron oscuro";"moreno / marron claro";"brillante";"brillante";"brillante"
"rubio ceniza";"azul";"melocoton";"suave";"suave";"suave"
"rubio ceniza";"azul";"melocoton";"suave";"suave";"brillante"
"rubio ceniza";"azul";"melocoton";"suave";"brillante";"suave"
"rubio ceniza";"azul";"melocoton";"suave";"brillante";"brillante"
"rubio ceniza";"azul";"melocoton";"brillante";"suave";"suave"
"rubio ceniza";"azul";"melocoton";"brillante";"suave";"brillante"
"rubio ceniza";"azul";"melocoton";"brillante";"brillante";"suave"
"rubio ceniza";"azul";"melocoton";"brillante";"brillante";"brillante"
"rubio ceniza";"azul";"blanco / palido";"suave";"suave";"suave"
"rubio ceniza";"azul";"blanco / palido";"suave";"suave";"brillante"
"rubio ceniza";"azul";"blanco / palido";"suave";"brillante";"suave"
"rubio ceniza";"azul";"blanco / palido";"suave";"brillante";"brillante"
"rubio ceniza";"azul";"blanco / palido";"brillante";"suave";"suave"
"rubio ceniza";"azul";"blanco / palido";"brillante";"suave";"brillante"
"rubio ceniza";"azul";"blanco / palido";"brillante";"brillante";"suave"
"rubio ceniza";"azul";"blanco / palido";"brillante";"brillante";"brillante"
"rubio ceniza";"azul";"rosada";"suave";"suave";"suave"
"rubio ceniza";"azul";"rosada";"suave";"suave";"brillante"
"rubio ceniza";"azul";"rosada";"suave";"brillante";"suave"
"rubio ceniza";"azul";"rosada";"suave";"brillante";"brillante"
"rubio ceniza";"azul";"rosada";"brillante";"suave";"suave"
"rubio ceniza";"azul";"rosada";"brillante";"suave";"brillante"
"rubio ceniza";"azul";"rosada";"brillante";"brillante";"suave"
"rubio ceniza";"azul";"rosada";"brillante";"brillante";"brillante"
"rubio ceniza";"azul";"negro";"suave";"suave";"suave"
"rubio ceniza";"azul";"negro";"suave";"suave";"brillante"
"rubio ceniza";"azul";"negro";"suave";"brillante";"suave"
"rubio ceniza";"azul";"negro";"suave";"brillante";"brillante"
"rubio ceniza";"azul";"negro";"brillante";"suave";"suave"
"rubio ceniza";"azul";"negro";"brillante";"suave";"brillante"
"rubio ceniza";"azul";"negro";"brillante";"brillante";"suave"
"rubio ceniza";"azul";"negro";"brillante";"brillante";"brillante"
"rubio ceniza";"azul";"amarillento";"suave";"suave";"suave"
"rubio ceniza";"azul";"amarillento";"suave";"suave";"brillante"
"rubio ceniza";"azul";"amarillento";"suave";"brillante";"suave"
"rubio ceniza";"azul";"amarillento";"suave";"brillante";"brillante"
"rubio ceniza";"azul";"amarillento";"brillante";"suave";"suave"
"rubio ceniza";"azul";"amarillento";"brillante";"suave";"brillante"
"rubio ceniza";"azul";"amarillento";"brillante";"brillante";"suave"
"rubio ceniza";"azul";"amarillento";"brillante";"brillante";"brillante"
"rubio ceniza";"azul";"moreno claro / dorado";"suave";"suave";"suave"
"rubio ceniza";"azul";"moreno claro / dorado";"suave";"suave";"brillante"
"rubio ceniza";"azul";"moreno claro / dorado";"suave";"brillante";"suave"
"rubio ceniza";"azul";"moreno claro / dorado";"suave";"brillante";"brillante"
"rubio ceniza";"azul";"moreno claro / dorado";"brillante";"suave";"suave"
"rubio ceniza";"azul";"moreno claro / dorado";"brillante";"suave";"brillante"
"rubio ceniza";"azul";"moreno claro / dorado";"brillante";"brillante";"suave"
"rubio ceniza";"azul";"moreno claro / dorado";"brillante";"brillante";"brillante"
"rubio ceniza";"azul";"moreno / marron claro";"suave";"suave";"suave"
"rubio ceniza";"azul";"moreno / marron claro";"suave";"suave";"brillante"
"rubio ceniza";"azul";"moreno / marron claro";"suave";"brillante";"suave"
"rubio ceniza";"azul";"moreno / marron claro";"suave";"brillante";"brillante"
"rubio ceniza";"azul";"moreno / marron claro";"brillante";"suave";"suave"
"rubio ceniza";"azul";"moreno / marron claro";"brillante";"suave";"brillante"
"rubio ceniza";"azul";"moreno / marron claro";"brillante";"brillante";"suave"
"rubio ceniza";"azul";"moreno / marron claro";"brillante";"brillante";"brillante"
"rubio ceniza";"almendra";"melocoton";"suave";"suave";"suave"
"rubio ceniza";"almendra";"melocoton";"suave";"suave";"brillante"
"rubio ceniza";"almendra";"melocoton";"suave";"brillante";"suave"
"rubio ceniza";"almendra";"melocoton";"suave";"brillante";"brillante"
"rubio ceniza";"almendra";"melocoton";"brillante";"suave";"suave"
"rubio ceniza";"almendra";"melocoton";"brillante";"suave";"brillante"
"rubio ceniza";"almendra";"melocoton";"brillante";"brillante";"suave"
"rubio ceniza";"almendra";"melocoton";"brillante";"brillante";"brillante"
"rubio ceniza";"almendra";"blanco / palido";"suave";"suave";"suave"
"rubio ceniza";"almendra";"blanco / palido";"suave";"suave";"brillante"
"rubio ceniza";"almendra";"blanco / palido";"suave";"brillante";"suave"
"rubio ceniza";"almendra";"blanco / palido";"suave";"brillante";"brillante"
"rubio ceniza";"almendra";"blanco / palido";"brillante";"suave";"suave"
"rubio ceniza";"almendra";"blanco / palido";"brillante";"suave";"brillante"
"rubio ceniza";"almendra";"blanco / palido";"brillante";"brillante";"suave"
"rubio ceniza";"almendra";"blanco / palido";"brillante";"brillante";"brillante"
"rubio ceniza";"almendra";"rosada";"suave";"suave";"suave"
"rubio ceniza";"almendra";"rosada";"suave";"suave";"brillante"
